StudentID,Grade,Class,MLAT_T1_Total,MLAT_T2_Total,MLAT_T3_Total,PLAB_T1_Total,PLAB_T2_Total,PLAB_T3_Total,GEFT_T1_Total,Eng_T1_ScoreListening,Eng_T1_ScoreTotal,Eng_T1_ScoreUse,Eng_T2_CTest_Total,Eng_T2_CTestRS_Total,Eng_T3_CTest_Total,Eng_T3_CTestRS_Total,LOC_T1_Total.ss,extrinsic_school_T1_Total.ss,extrinsic_leisure_T1_Total.ss,intrinsic_T1_Total.ss,lingua_franca_T1_Total.ss,anxiety_T1_Total.ss,selfconcept_eng_T1_Total.ss,selfconcept_ger_T1_Total.ss,parental_encouragement_T1_Total.ss,teacher_motivation_T1_Total.ss,dedication_T1_Total.ss,extrinsic_school_T2_Total.ss,extrinsic_leisure_T2_Total.ss,intrinsic_T2_Total.ss,lingua_franca_T2_Total.ss,anxiety_T2_Total.ss,selfconcept_eng_T2_Total.ss,selfconcept_ger_T2_Total.ss,parental_encouragement_T2_Total.ss,teacher_motivation_T2_Total.ss,dedication_T2_Total.ss,future_self_T2_Total.ss,extrinsic_school_T3_Total.ss,extrinsic_leisure_T3_Total.ss,intrinsic_T3_Total.ss,lingua_franca_T3_Total.ss,anxiety_T3_Total.ss,selfconcept_eng_T3_Total.ss,selfconcept_ger_T3_Total.ss,parental_encouragement_T3_Total.ss,teacher_motivation_T3_Total.ss,dedication_T3_Total.ss,future_self_T3_Total.ss,ses_T1_Total.ss
4.12.16,4,12,18,23,22,4,8,10,8,34,50,66,3.4,2.8,8.4,8,0.5,2.5,2,2,3.5,3.4,1.3333333333333333,4,2.6,3,2.5,2,1.3333333333333333,1.5,4,2.6,2,3,2.3333333333333335,2.75,3,2.6666666666666665,2,1,2,3.5,3.6,1.6666666666666667,4,2,2.5,2.75,2.6666666666666665,0.725
4.12.17,4,12,2,NA,NA,5,3,NA,1,51,40,30,NA,NA,NA,NA,0.55,3,3.3333333333333335,3.25,2.75,2.8,2.6666666666666665,3.25,3.6,3.2,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50625
4.12.19,4,12,7,10,NA,3,5,NA,0,54,49,44,5.6,4.2,NA,NA,0.6842105263157895,3.6666666666666665,2.3333333333333335,3.25,3.25,1,3.3333333333333335,3,2.2,3.6,3.75,3,3,4,3,1.2,4,3,2.3333333333333335,3.75,3.25,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4583333333333333
4.12.20,4,12,6,24,25,4,10,9,0,NA,NA,NA,4.8,3.2,9.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.3333333333333335,3.5,4,2.2,2.3333333333333335,3.75,4,4,3.75,4,2.6666666666666665,2.3333333333333335,1,4,2.4,1.6666666666666667,4,4,3.5,3.75,3.6666666666666665,0.7666666666666667
4.13.01,4,13,3,7,9,3,3,4,0,26,20,13,0.6,0.2,0.8,0,0.25,1,1,1.75,1,4,1.3333333333333333,2,2,2,1.75,2.6666666666666665,3,3,2,3,2,2.5,2.3333333333333335,2.25,2.5,2,1,1,1,1,1.4,1.5,2,2.6666666666666665,1.5,1,1.5,0.6166666666666667
4.13.02,4,13,14,18,19,7,2,5,2,37,36,36,4.4,4.4,7.4,6.2,0.55,4,4,1.5,3,3,3,3.25,4,2.8,3,4,3.3333333333333335,1,3.5,2,1.6666666666666667,2,4,3.75,1.25,2,3,3,1,2.25,1.8,2,1.75,4,4,3.75,2,0.8770833333333333
4.13.04,4,13,6,9,NA,5,5,NA,0,46,48,51,4.8,3.4,NA,NA,0.75,3.6666666666666665,3.6666666666666665,2.25,3.25,2.6,1.6666666666666667,3,1.8,4,1.5,3.3333333333333335,2.3333333333333335,2,2.75,2.2,4,2.25,4,4,1.75,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5541666666666667
4.13.05,4,13,8,8,22,4,6,4,0,26,28,31,3.8,3.6,8.2,7.4,0.5,4,1.3333333333333333,2.75,3.5,3.2,2,4,3.4,3.8,3.75,3.3333333333333335,1,2,3.5,2.8,3.3333333333333335,3.25,3.3333333333333335,2.75,2.75,3,1.6666666666666667,1.6666666666666667,2,4,3,2.3333333333333335,3.5,2.3333333333333335,3.75,3.25,4,0.6479166666666667
4.13.07,4,13,18,NA,21,6,NA,11,9,80,79,78,NA,NA,18.6,17.6,0.6,2,1.3333333333333333,2,1.75,1.2,4,1.5,1.6,1.75,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1.75,1,4,1.75,1,2.75,1.5,4,0.84375
4.13.08,4,13,3,NA,22,4,NA,8,3,68,74,80,NA,NA,17,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,2.3333333333333335,3,1.75,1,4,2,1,3.75,2.5,4,0.6541666666666667
4.13.09,4,13,17,13,21,8,7,NA,2,47,45,44,8.6,7.6,11.4,10.2,0.55,3.6666666666666665,3.6666666666666665,3.75,3,2.2,3,4,4,4,4,3,2.3333333333333335,3.5,2.75,1.2,4,3.25,3.6666666666666665,3.5,3.25,4,2,2,2.5,3,2,2.6666666666666665,3,3.6666666666666665,3.75,3,3,0.8119047619047619
4.13.10,4,13,18,20,25,11,15,13,2,50,60,69,13,11,13,12.8,0.25,3.6666666666666665,3,2.5,3.75,1.8,3,3.5,3.2,3.2,3.5,2.6666666666666665,2,1.5,3,2,3,3.75,2.3333333333333335,2.5,2.5,3,2,2,2,3.25,1,3.3333333333333335,3.5,2.6666666666666665,3.5,3.25,3.6666666666666665,0.96875
4.13.11,4,13,25,21,NA,7,11,NA,4,69,55,41,13.6,12.6,NA,NA,0.3684210526315789,3,3.6666666666666665,1.75,4,2,2.3333333333333335,2.75,3.2,3.6,2.75,3,3,2.5,3.75,1.2,3.3333333333333335,3,3.3333333333333335,3,3,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17708333333333334
4.13.12,4,13,4,NA,NA,5,NA,NA,10,37,35,32,NA,NA,NA,NA,0.5263157894736842,3.3333333333333335,3,1.6666666666666667,2.3333333333333335,2.4,2.3333333333333335,3.75,2.8,3.75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81875
4.13.13,4,13,24,24,29,7,11,14,4,81,80,78,18.4,17.6,18,17.6,0.5,3.3333333333333335,3.6666666666666665,4,3,2,4,2.75,3.2,3.6,4,2.6666666666666665,3.3333333333333335,4,3,2,4,2.75,2.6666666666666665,3.25,3,4,1.6666666666666667,3.3333333333333335,3.5,3,1.2,4,3.25,1.3333333333333333,2.75,2.25,3.6666666666666665,0.5708333333333333
4.13.14,4,13,9,22,22,10,4,13,6,48,42,36,11,10.4,12.4,11.2,0.3,3,3.3333333333333335,3.5,3.75,1.6,2.6666666666666665,4,3.4,3.6,3.75,3.6666666666666665,2.6666666666666665,3,3.25,2.6,2.6666666666666665,4,2.6666666666666665,3.25,3,2.6666666666666665,2,2.6666666666666665,2.5,3.25,2.2,2.3333333333333335,3.5,1.6666666666666667,1.5,2.5,3,0.9229166666666667
4.13.15,4,13,19,21,25,3,3,6,4,33,35,37,6.4,6,10.2,9.4,0.42105263157894735,1.6666666666666667,2,3,3,2.6,3.3333333333333335,4,2.2,3.4,3.75,1.6666666666666667,2.6666666666666665,1,3.5,2.8,3,3.5,2.6666666666666665,3.25,3,3.3333333333333335,3,3,2.5,3.5,2.6,4,2.75,3.3333333333333335,3.75,3.25,4,0.83125
4.13.16,4,13,17,NA,NA,1,NA,NA,1,23,21,20,NA,NA,NA,NA,0.631578947368421,4,4,2.75,4,2.2,2.6666666666666665,2.75,3.2,3.2,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275
4.13.17,4,13,21,21,24,5,6,5,6,51,40,30,8,4.6,10.6,8.6,0.35,2,1.3333333333333333,3.5,3.5,2.4,3.3333333333333335,3.5,3.2,3,3.25,2.3333333333333335,1.3333333333333333,3.5,4,2,3,3.25,2.3333333333333335,3.5,3.25,4,2.6666666666666665,1.6666666666666667,3,3.5,1.8,4,2.75,3,2.75,3.25,4,0.9166666666666666
4.13.18,4,13,13,18,17,4,3,8,4,37,29,21,5,4.2,9.6,7.2,NA,3,1.6666666666666667,2.5,3,2.4,3,NaN,NaN,NaN,3.25,2.6666666666666665,2,3,3.5,2.6,2.3333333333333335,3,2,3,3,3,1.5,2,2.5,2.25,2,3,3,1.6666666666666667,3,2.75,2,0.8916666666666667
4.13.20,4,13,25,23,22,1,12,7,1,75,64,53,10.4,9.6,13,11.4,0.25,2.3333333333333335,3,3.25,4,1.6,3.6666666666666665,3,3.2,3,4,2.6666666666666665,2,3.5,3.5,1.2,3,3,3,3.5,3.5,4,1.3333333333333333,1.6666666666666667,2.5,3.75,1.2,3,2.75,2.6666666666666665,2.5,2.75,4,0.20833333333333331
4.13.21,4,13,12,NA,NA,4,NA,NA,1,37,40,43,NA,NA,NA,NA,0.47368421052631576,3.3333333333333335,2.6666666666666665,2,3,2,3,3.25,3,3.4,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9375
4.13.22,4,13,19,23,26,5,6,6,9,24,26,29,8.2,7,9.8,8.6,NA,3,1.6666666666666667,2.75,3.25,2,3.3333333333333335,4,3.6666666666666665,3.6,3.5,3,2,2.5,3.5,2.4,2.6666666666666665,3.25,2,3,3.5,3,3,2.3333333333333335,3,3.75,2.6,2.3333333333333335,3,2.3333333333333335,3,3,3,0.975
4.13.23,4,13,17,21,NA,9,8,NA,7,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6666666666666667,1.6666666666666667,2,2.75,2.2,2.3333333333333335,2.25,2.3333333333333335,2.5,3.75,2.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88125
4.13.24,4,13,13,22,21,3,8,6,1,80,71,63,14.4,11.2,15.2,13.6,0.65,3,3,2.75,2.75,1.6,3.6666666666666665,NaN,NaN,NaN,2.5,1.6666666666666667,2,2.5,2.5,1,4,3,1.6666666666666667,3,2.5,3,1,1,3,1,1,4,2.5,1.6666666666666667,2.75,1.75,2.3333333333333335,0.8222222222222223
4.13.25,4,13,21,23,21,4,5,12,1,30,33,35,8.4,6.4,11.6,10.4,0.1,2.6666666666666665,2,2.25,2,2.6,2.6666666666666665,3,3.4,3,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.5,2.5,2.4,2.3333333333333335,3,2.3333333333333335,2.75,3,3,2.6666666666666665,1.3333333333333333,1.5,3.25,2.4,3,3.75,2.3333333333333335,2.75,3,3,0.49583333333333335
4.13.26,4,13,16,20,27,8,11,13,7,64,43,23,6.4,5.6,11.2,10,NA,3.3333333333333335,2.6666666666666665,3.25,3.75,2,NaN,NaN,NaN,NaN,3,3,2.3333333333333335,2,3.25,1.4,2.6666666666666665,3.5,3.3333333333333335,3,2.75,3,2.6666666666666665,2,2,2.75,1,2.6666666666666665,3,3,2.75,2.75,2.6666666666666665,0.975
4.13.27,4,13,23,22,NA,7,9,NA,0,59,57,54,13.4,13,NA,NA,0.47368421052631576,2,2.6666666666666665,2.25,3.75,2.6,3.6666666666666665,3.5,2.8,2.8,2.5,2.3333333333333335,2.3333333333333335,3,3.5,2.4,3.6666666666666665,3.25,2.6666666666666665,3.5,3.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88125
4.14.01,4,14,16,16,19,4,6,9,6,63,48,32,3.4,2.8,8.4,6.6,0.5,2.3333333333333335,2.6666666666666665,3.25,3.5,1.2,3,3.75,4,3.8,3,4,4,4,4,1,4,3,4,4,4,4,1.6666666666666667,3,3,3.5,1,4,3,4,4,3.75,4,0.7583333333333333
4.14.02,4,14,5,11,23,5,4,5,0,63,52,41,7.4,6.8,14.4,14,0.55,4,2.3333333333333335,3.5,3.75,2,3.6666666666666665,3,2.8,3.6,3.25,2,1.6666666666666667,2.5,3.25,2.2,3,3,4,2,3.5,3.6666666666666665,1,1.6666666666666667,3.5,3,1.8,4,3.75,4,3.75,4,3.6666666666666665,0.9166666666666667
4.14.03,4,14,1,7,7,5,3,3,0,57,67,78,13.2,12.4,13,12.4,0.55,3,3.3333333333333335,4,3.3333333333333335,1.4,3.3333333333333335,2.75,3,3.6,3.5,4,3.3333333333333335,4,3.25,2,4,2.75,2.3333333333333335,3.25,2.5,2.3333333333333335,3.6666666666666665,3.6666666666666665,4,3.25,2.2,4,1.5,3,4,3.5,4,0.8604166666666667
4.14.04,4,14,10,11,10,5,4,5,1,37,38,39,5.8,4.8,13,11.6,0.5,4,3,2.75,3.75,2.6,2.3333333333333335,3.25,3,3,2.75,2.6666666666666665,3,2.5,3.25,3.2,2.6666666666666665,2.75,2.6666666666666665,3,2.75,3,3,2.3333333333333335,2.5,3.25,2.2,3,3,2.6666666666666665,3.25,3,3.6666666666666665,0.9291666666666667
4.14.05,4,14,9,NA,17,4,6,8,2,47,35,23,7.6,6.6,10,8.6,0.45,3,3,3,2.75,3,3,3,2.8,3.2,2.75,4,4,3.5,3.75,2.8,3.3333333333333335,3.5,3.6666666666666665,4,3.75,4,3.3333333333333335,4,3.5,4,3,3.6666666666666665,2.75,3,3.75,3,3,0.28958333333333336
4.14.06,4,14,6,8,4,2,4,2,2,32,24,17,0.2,0.2,6.4,5,0.7777777777777778,2,3,2.6666666666666665,3.25,1.6,2.3333333333333335,2,3.2,2,2,3.5,3,2.5,3.5,2.4,2.3333333333333335,2,2.6666666666666665,2.25,3,3,3.6666666666666665,4,2,3.75,2.8,3.6666666666666665,2.5,2.6666666666666665,2.5,2.25,4,0.7166666666666667
4.14.07,4,14,10,21,19,1,4,4,3,67,49,32,10.4,9.2,12.8,12.4,0.3,3,2,2.5,3.75,2.4,2,3,3.2,3.4,3.75,3.3333333333333335,2.3333333333333335,2.5,3.75,2.6,2.3333333333333335,4,2.3333333333333335,2.75,3.5,3.6666666666666665,2.6666666666666665,1,3,3,1.6,2.6666666666666665,3.75,3,2.75,3.75,3.6666666666666665,0.2916666666666667
4.14.08,4,14,23,21,4,8,7,2,7,55,60,64,6.4,5.6,2.8,2.6,0.55,1,3.6666666666666665,1.25,3.5,2.2,2,4,3.5,3.2,2.75,1,4,1.5,4,1.6,3.6666666666666665,3.75,3.6666666666666665,4,3.25,3.3333333333333335,1,2,1,1,1.6,1,1,1,1,1,1,0.7916666666666666
4.14.09,4,14,21,26,24,5,10,10,13,67,65,63,12.4,11.4,14.8,13,0.3,2.3333333333333335,1.6666666666666667,3.5,3.5,2.6,3,3.5,3,3.6,3,2,2.6666666666666665,3,4,3,3.6666666666666665,3.75,3,3.75,3.5,3.6666666666666665,3,2.6666666666666665,2,3.5,1.4,3.3333333333333335,4,1,3.25,2.5,4,0.8979166666666667
4.14.10,4,14,11,24,22,6,6,4,3,64,64,64,4,3.2,11,9.8,0.55,3,2.3333333333333335,2.25,3.25,1,3.6666666666666665,2.75,3.6,2.8,3.25,4,2.6666666666666665,1.5,2.5,1,4,2.5,3.3333333333333335,3.5,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.6666666666666665,2,4,1.6,4,2.75,2,2.5,2.25,3.3333333333333335,0.8041666666666667
4.14.11,4,14,2,7,10,4,4,3,1,80,56,32,1.6,1,6.8,4.6,0.45,3,3,3.25,3.3333333333333335,3,4,3,2.2,3.75,3.25,2.6666666666666665,2.3333333333333335,4,1.75,1,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39375
4.14.12,4,14,17,NA,24,3,NA,10,2,20,25,30,NA,NA,8.4,7.4,0.3,3,3.6666666666666665,3.25,3.5,1.6,3.3333333333333335,3.5,3.6,3.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2.3333333333333335,2.5,4,2,2.6666666666666665,3.5,2,3,3.25,4,0.75625
4.14.14,4,14,24,21,24,12,8,11,6,59,65,70,10.4,8.8,12,11.2,0.3,1.6666666666666667,2.3333333333333335,3.25,3,1.8,2.6666666666666665,3.5,3.2,3.4,3.5,3,2.6666666666666665,3,4,2.2,2.3333333333333335,4,4,4,3.75,3.3333333333333335,3.3333333333333335,2.6666666666666665,3,3.5,1.8,3.3333333333333335,4,4,3.5,3,3,0.9166666666666667
4.14.15,4,14,8,12,17,4,4,6,2,73,45,18,4.4,3.2,8.2,7,0.3076923076923077,4,3.6666666666666665,3.25,4,1.75,2.6666666666666665,3.6666666666666665,2.5,4,3.75,4,3.6666666666666665,3.5,4,1.8,2.6666666666666665,3.6666666666666665,3,4,4,4,2.6666666666666665,2.3333333333333335,2,3.5,1.8,2.6666666666666665,3,2.6666666666666665,2.75,3.5,2.3333333333333335,0.7791666666666667
4.14.16,4,14,24,24,28,4,6,15,3,38,38,38,8.4,7.6,12.2,11.2,0.3,2,3,3.25,4,1,3.3333333333333335,4,3.2,3.6,3.75,2.6666666666666665,4,2,4,1,3.6666666666666665,3.5,3,4,3.75,3.6666666666666665,3,3.3333333333333335,3,4,1,3.3333333333333335,3.25,2,3.75,3.75,4,0.8666666666666667
4.14.17,4,14,10,19,21,7,3,3,2,31,39,48,10.4,9.6,10,9.2,0.35,2,3.3333333333333335,2.5,2.25,1.8,2.6666666666666665,3.75,2.4,3.2,2.75,2.3333333333333335,2.6666666666666665,3,3.5,1.2,2.6666666666666665,3,2.3333333333333335,3,3.25,3.3333333333333335,1,2.6666666666666665,2.5,3.25,1.4,2.6666666666666665,3,2,2.5,3,3.6666666666666665,0.8875
4.14.18,4,14,26,26,23,1,5,6,3,53,38,22,9.2,8.8,14.6,14.4,0.15,2,2.6666666666666665,3.75,4,1,4,3.75,3.4,4,3.75,2.3333333333333335,3,3.5,3.25,1,4,2.5,3,4,3.75,3.6666666666666665,3,3.6666666666666665,4,3.75,1,4,3.25,2.6666666666666665,4,4,3.6666666666666665,0.8666666666666667
4.15.01,4,15,5,2,10,3,4,4,0,27,19,12,1.4,1,2.6,2,0.65,1.6666666666666667,2.6666666666666665,3.25,3.25,2.8,2.3333333333333335,2.5,3,2.8,2.5,2,2.3333333333333335,2.5,2.5,2.6,2.3333333333333335,2,2.6666666666666665,2,2.5,2,3.6666666666666665,2,1,2.75,4,1.3333333333333333,2.5,3,3,1.75,4,NA
4.15.02,4,15,5,20,23,5,4,3,2,51,42,33,11,10.6,12.6,12.6,0.5,4,4,2.5,4,1.2,3.6666666666666665,4,3.6,3.6,4,3,3.3333333333333335,3,3.5,1.2,4,4,3,3.25,3.25,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.5,3.75,1,3.6666666666666665,4,3.3333333333333335,4,4,4,0.5770833333333333
4.15.04,4,15,10,10,16,2,10,11,0,76,50,24,8.2,8,9.6,9.6,0.3,4,1,3.25,4,1,4,4,4,4,4,3.3333333333333335,1,1.5,1.75,1,4,3.5,2,2.25,3,3.6666666666666665,3,1,1.5,1.75,1,3.6666666666666665,4,1,2.3333333333333335,3.25,3.3333333333333335,0.5458333333333333
4.15.05,4,15,8,5,7,3,3,6,1,13,15,18,5.2,4,3.6,2,0.42105263157894735,3.3333333333333335,4,2.75,3.75,3.25,3,3.5,3.8,3.8,3.5,4,4,3.5,3.75,1.8,3.3333333333333335,3.5,3.3333333333333335,4,3.5,4,3.6666666666666665,3,2.5,3,3.2,3.3333333333333335,4,4,3.75,2.3333333333333335,4,0.64375
4.15.06,4,15,11,3,10,3,5,11,0,26,22,18,6.2,3.2,9.4,8.2,0.4,4,3,3.75,3.5,1.2,3,3.75,4,3.8,4,3.6666666666666665,3.6666666666666665,4,4,1.4,3.3333333333333335,4,3.6666666666666665,4,4,4,4,3.6666666666666665,3.5,3,2.2,3.6666666666666665,3.5,3,4,4,3.3333333333333335,0.3625
4.15.07,4,15,2,4,10,2,3,7,0,31,23,15,0.2,0.2,1.8,1.8,0.6666666666666666,4,4,3.25,3.75,3.5,3,4,4,4,4,3.6666666666666665,2,4,2.75,1.6,3,3.5,2,4,4,3.3333333333333335,3,3,2.5,3.25,2,2.6666666666666665,3.25,3,3.25,3.75,4,0.5604166666666667
4.15.08,4,15,4,12,7,4,3,4,0,22,20,17,2,1.8,3,2.6,0.55,3.3333333333333335,4,2.5,3.5,2.6,3,4,3,3,3,3,1,1,1,1.8,1,4,2.3333333333333335,3.5,2.25,1,3.6666666666666665,1,2.5,3.6666666666666665,3.4,2,3.25,3,3.5,2.5,4,0.42083333333333334
4.15.09,4,15,13,17,18,3,4,6,1,15,22,29,3,2.8,7,6.8,0.3888888888888889,3.3333333333333335,1.3333333333333333,3,1.25,1.4,2,2,2.6,3,2.5,4,2,3.5,2.5,2,4,3,1.6666666666666667,3.3333333333333335,4,3.3333333333333335,3.6666666666666665,1.6666666666666667,2,1,3.4,3,2.75,1,2.75,3,2,0.5291666666666667
4.15.10,4,15,9,20,15,4,9,7,3,19,29,40,3.4,3.4,5.2,4.4,0.9,3.3333333333333335,3.3333333333333335,3,2.75,2,2.6666666666666665,2.75,4,3.4,3,2.6666666666666665,3,2,2.75,1.2,3,2.5,1.3333333333333333,3,3,3,3.6666666666666665,4,3.5,3,1,3.6666666666666665,3.5,1,3.5,3.5,3.6666666666666665,0.32708333333333334
4.15.11,4,15,7,11,23,5,5,7,2,16,20,25,3.8,3.4,7,6.8,0.3888888888888889,3.6666666666666665,3.3333333333333335,3.25,3.75,4,2,3.5,2.4,3.6,4,2.3333333333333335,1.6666666666666667,3.5,3.75,2.6,1.6666666666666667,2.75,3.6666666666666665,4,3.5,4,2,2.3333333333333335,2.5,2.25,2.4,1.6666666666666667,2.25,1.6666666666666667,2.75,2.25,2.3333333333333335,0.06666666666666667
4.15.12,4,15,6,4,20,6,3,5,4,36,28,20,6.4,4.8,11.2,8.6,0.45,4,2.6666666666666665,3.25,3.75,3.4,2.3333333333333335,3.25,3.4,3.6,3.75,3.3333333333333335,3,3,3.5,2.6,3,4,2,3,4,4,3.6666666666666665,2.3333333333333335,3.5,3.25,2,3.3333333333333335,3.5,3,3.75,4,4,0.5708333333333333
4.15.13,4,15,24,22,23,13,12,13,5,56,45,33,6.6,6,11,10.8,0.3,3,2.3333333333333335,3,4,1.8,3.6666666666666665,3.75,3.6,3.8,4,3.6666666666666665,1.3333333333333333,2.5,3.5,1.6,2.3333333333333335,4,1.6666666666666667,3.25,3.75,3.6666666666666665,2.6666666666666665,2.6666666666666665,2.5,3.75,1.8,3.3333333333333335,4,1,3,3,3.6666666666666665,0.58125
4.15.14,4,15,9,25,24,1,8,4,1,40,52,63,8,6.6,8.4,7.8,0.3684210526315789,2.6666666666666665,1.6666666666666667,2.5,2.5,2.2,2.3333333333333335,3,2.6,2.4,3,1.6666666666666667,2.6666666666666665,3.5,2.5,3.6,1.6666666666666667,3.25,3.6666666666666665,3.25,3.25,3.6666666666666665,1.6666666666666667,1,1.5,2.25,3.8,2.3333333333333335,2.75,3.6666666666666665,2.75,3.25,2.3333333333333335,0.3729166666666667
4.15.15,4,15,8,6,14,4,4,8,0,43,29,15,1.2,1,7,6,0.3888888888888889,3.3333333333333335,3.5,3,3.5,3.25,3,3.25,3.8,3.2,3.3333333333333335,3.5,3,3.5,3,2.5,2.6666666666666665,3,3,3,3,3,3,2,2.5,3,1.8,3,2.75,4,2.75,3.5,3,0.24583333333333335
4.15.16,4,15,22,25,22,5,9,11,0,74,55,35,5.4,5,9.4,9,0.5,3,3.3333333333333335,2.25,4,1.8,3.3333333333333335,4,2.4,4,4,2.6666666666666665,2.6666666666666665,2.5,3.5,2,2.6666666666666665,3.5,3,4,3.5,3.3333333333333335,2.6666666666666665,2.3333333333333335,3,3.75,2,3,3.25,3,3.25,3.75,3.6666666666666665,0.5708333333333333
4.15.17,4,15,9,20,19,6,7,8,1,80,70,60,12.6,11.8,15,14.6,0.45,3,2.3333333333333335,3.25,2.5,1.8,4,2.25,2.8,3.8,3.5,2.3333333333333335,1.6666666666666667,4,3.5,1.2,4,2.25,2.3333333333333335,4,3.25,4,2.3333333333333335,2,4,3.5,1,4,2.75,1.3333333333333333,2.75,4,3.6666666666666665,0.3547619047619048
4.15.18,4,15,3,11,18,2,4,4,2,17,21,25,3.6,3.2,3.6,3,0.45,3.6666666666666665,3,3.5,2.5,2,1.6666666666666667,3.25,3.4,3.8,3.75,3.6666666666666665,2.6666666666666665,2.5,2,2.6,1.6666666666666667,2.5,3,4,3.5,3,2.6666666666666665,1.6666666666666667,2.5,1.75,3.2,2,2.75,2,3,2.75,2.3333333333333335,0.06666666666666667
4.15.19,4,15,3,8,4,2,4,4,0,40,27,15,4.6,4.4,7.4,7.2,0.45,3,2.6666666666666665,3,3.6666666666666665,2,3.6666666666666665,3.25,3.8,3.6,3.75,3.6666666666666665,3,3,4,2.4,3.3333333333333335,3.5,3.6666666666666665,3.5,3.25,4,3.6666666666666665,2,2.5,3,1.4,2.6666666666666665,4,3.3333333333333335,3.5,4,3.3333333333333335,0.44166666666666665
4.18.01,4,18,20,19,18,5,5,3,0,66,46,26,5.8,4.2,11.2,9.6,0.4,2.6666666666666665,1.6666666666666667,1.5,3.25,2,3,3,3.6,2.8,3.5,2.6666666666666665,1.6666666666666667,3,3.6666666666666665,3,3,2,3.6666666666666665,3,3.25,3.6666666666666665,2.3333333333333335,2,2,3.5,2.6,3,2.25,4,2.25,3.25,3.6666666666666665,1
4.18.02,4,18,22,25,21,6,12,13,7,52,41,31,8.2,6.8,11.4,10.8,0.15,2.6666666666666665,1.6666666666666667,2.75,4,1.4,2,3.75,3.2,3,3.25,3,1.6666666666666667,2.5,3.5,2,2.6666666666666665,3.25,3.3333333333333335,3.25,2.75,3.6666666666666665,3,2.5,1.5,3,1.6,3,3.25,2.3333333333333335,1,2,3.6666666666666665,0.8291666666666667
4.18.03,4,18,22,23,23,5,5,13,6,NA,NA,44,8.8,8.6,12.8,12.4,0.45,1.3333333333333333,1.3333333333333333,3,3.25,1.4,3,4,3.2,4,3.5,1.6666666666666667,1,2.5,3.25,1,4,4,2,4,3.25,3.3333333333333335,2,1.3333333333333333,2.5,2.75,1.2,3,4,2,2,3,3,0.94375
4.18.04,4,18,19,23,24,6,13,15,6,80,64,48,6,5.6,13,12.8,0.4,2,3,2.25,3.75,1.6,2.3333333333333335,3.75,2.8,2.8,2.75,2.6666666666666665,3,2.5,3.75,1.4,2.6666666666666665,2.75,3,3,2.75,3.6666666666666665,2.6666666666666665,2,1.5,2.75,1.4,3.6666666666666665,2.75,1.3333333333333333,2.25,1.75,3.3333333333333335,0.9125
4.18.05,4,18,12,24,25,7,10,5,1,60,55,50,7.4,6.2,11.6,9.2,0.5,2,2.6666666666666665,2.75,3.75,3,2,3,2.8,3.4,2.3333333333333335,1.6666666666666667,2,2,3.25,2.8,2.3333333333333335,3,2.6666666666666665,3.5,2.5,2.6666666666666665,2,2.3333333333333335,2,3,1.8,2.3333333333333335,3,2.6666666666666665,2.75,2.75,2.6666666666666665,0.7270833333333333
4.18.06,4,18,4,8,9,3,3,8,0,40,39,37,8.8,7.6,9.2,8.6,0.4,3.6666666666666665,1.6666666666666667,3,3.25,1.2,3,3.75,2.8,3.6,3.75,3.6666666666666665,2.3333333333333335,3,4,1.8,3,3.75,3,4,3.25,4,1.6666666666666667,1.6666666666666667,2,2.75,1,3.3333333333333335,2.75,2.6666666666666665,2.5,3.25,3.3333333333333335,0.4041666666666667
